ID,DocumentID,Type,Year,Title,Submitted By,Category
ATCM37_wp052_e.docx,3703,wp,2014,"Revision of Management Plan for Antarctic Specially Protected Area (ASPA) No. 150, Ardley Island (Ardley Peninsula), Maxwell Bay, King George Island ",Chile,Management Plans
ATCM37_wp053_e.docx,3704,wp,2014,"Antarctic Search and Rescue. Understanding Planning Assumptions
",United States,Safety and Operations in antarctica
ATCM37_wp054_e.docx,3705,wp,2014,"Revision of Management Plan for Antarctic Specially Protected Area (ASPA) No. 125, Fildes Peninsula, King George Island",Chile,Area Management and protection plans: General
ATCM37_wp054_e.docx,3705,wp,2014,"Revision of Management Plan for Antarctic Specially Protected Area (ASPA) No. 125, Fildes Peninsula, King George Island",Chile,Management Plans
ATCM37_wp055_e.docx,3706,wp,2014,Reviewing information exchange requirements,Australia,Exchange of information
ATCM37_wp056_e.docx,3707,wp,2014,Intersessional Contact Group Report on Cooperation in Antarctica,Chile,Operation of antarctic treaty system: Reports
ATCM37_wp057_e.docx,3708,wp,2014,Contributions to the Protection of Fossils in Antarctica,Argentina,Area Management and protection plans: General
ATCM37_wp057_e.docx,3708,wp,2014,Contributions to the Protection of Fossils in Antarctica,Argentina,Historic sites and monuments
ATCM37_wp057_e.docx,3708,wp,2014,Contributions to the Protection of Fossils in Antarctica,Argentina,Management Plans
ATCM37_wp058_rev1_e.docx,3709,wp,2014,"Revised Management Plan for Antarctic Specially Protected Area No. 171, Narębski Point, Barton Peninsula, King George Island",Korea (ROK),Area Management and protection plans: General
ATCM37_wp058_rev1_e.docx,3709,wp,2014,"Revised Management Plan for Antarctic Specially Protected Area No. 171, Narębski Point, Barton Peninsula, King George Island",Korea (ROK),Management Plans
ATCM37_wp059_e.docx,3710,wp,2014,Informal intersessional discussion on the need of ASPA values monitoring in connection with ASPA Management Plan reviews,Russian Federation,Area Management and protection plans: General
ATCM37_wp059_e.docx,3710,wp,2014,Informal intersessional discussion on the need of ASPA values monitoring in connection with ASPA Management Plan reviews,Russian Federation,Management Plans
ATCM36_wp001_e.docx,3711,wp,2013,Review of ATCM Recommendations on Operational Matters,"COMNAP, IAATO, IHO, SCAR, WMO",Operational issues
ATCM36_wp002_e.docx,3712,wp,2013,"Revised Management Plan for Antarctic Specially Protected Area No. 137 Northwest White Island, McMurdo Sound
",United States,Management Plans
ATCM36_wp003_e.docx,3713,wp,2013,"Revised Management Plan for Antarctic Specially Protected Area No. 123 Barwick and Balham Valleys, Southern Victoria Land
",United States,Management Plans
ATCM36_wp004_e.docx,3714,wp,2013,"Inspection by Germany and South Africa in accordance with Article VII of the Antarctic Treaty and Article 14 of the Protocol on Environmental Protection: January 2013
","Germany, South Africa",Inspections
ATCM36_wp005_e.docx,3715,wp,2013,"Revised Management Plan for Antarctic Specially Protected Area No. 138 Linnaeus Terrace, Asgard Range, Victoria Land
",United States,Management Plans
ATCM36_wp006_e.docx,3716,wp,2013,"Revision of the Management Plan for Antarctic Specially Protected Area No.141 Yukidori Valley, Langhovde, Lützow-Holm Bay

",Japan,Management Plans
ATCM36_wp007_e.docx,3717,wp,2013,CEP Five-Year Work Plan adopted at the XVth CEP Meeting at Hobart,France,Operational issues
ATCM36_wp008_e.docx,3718,wp,2013,"Proposal for a new Antarctic Specially Managed Area at Chinese Antarctic Kunlun Station, Dome A",China,Management Plans
ATCM36_wp009_e.docx,3719,wp,2013,"General Recommendations from the Joint Inspections undertaken by the United Kingdom, the Netherlands and Spain under Article VII of the Antarctic Treaty and Article 14 of the Environmental Protocol ","United Kingdom, Netherlands, Spain",Inspections
ATCM36_wp010_e.docx,3720,wp,2013,Identification of potential climate change refugia for emperor penguins: a science-based approach,United Kingdom,Climate change
ATCM36_wp010_e.docx,3720,wp,2013,Identification of potential climate change refugia for emperor penguins: a science-based approach,United Kingdom,Fauna and flora general
ATCM36_wp011_e.docx,3721,wp,2013,"Revised Management Plan for Antarctic Specially Protected Area No. 108 Green Island, Berthelot Islands, Antarctic Peninsula",United Kingdom,Management Plans
ATCM36_wp012_e.docx,3722,wp,2013,"Revised Management Plan for Antarctic Specially Protected Area No. 117 Avian Island, Marguerite Bay, Antarctic Peninsula",United Kingdom,Management Plans
ATCM36_wp013_e.docx,3723,wp,2013,"Revised Management Plan for Antarctic Specially Protected Area No. 147 Ablation Valley and Ganymede Heights, Alexander Island",United Kingdom,Management Plans
ATCM36_wp014_e.docx,3724,wp,2013,"Revised Management Plan for Antarctic Specially Protected Area No. 170 Marion Nunataks, Charcot Island, Antarctic Peninsula",United Kingdom,Management Plans
ATCM36_wp015_e.docx,3725,wp,2013,Policy Issues Arising from the 2013 On-Site Review of Guidelines for Visitor Sites in the Antarctic Peninsula,"United Kingdom, Argentina, Australia, United States",Site guidelines for visitors
ATCM36_wp015_e.docx,3725,wp,2013,Policy Issues Arising from the 2013 On-Site Review of Guidelines for Visitor Sites in the Antarctic Peninsula,"United Kingdom, Argentina, Australia, United States",Tourism and NG activities
ATCM36_wp016_e.docx,3726,wp,2013,Site Guidelines for i) Orne Harbour and ii) Orne Islands,"United Kingdom, Argentina, Australia, United States",Site guidelines for visitors
ATCM36_wp017_rev1_e.docx,3727,wp,2013,"SAR-WG - Update on actions resulting from the two COMNAP SAR workshops, “Towards Improved Search and Rescue Coordination and Response in the Antarctic”",COMNAP,Search and rescue
ATCM36_wp018_rev1_e.docx,3728,wp,2013,Proposal to add the site commemorating the location of the former German Antarctic Research Station “Georg Forster” to the List of Historic Sites and Monuments,Germany,Historic sites and monuments
ATCM36_wp019_e.docx,3729,wp,2013,Report on the Research Project “The Impact of Human Activities on Soil Organisms of the Maritime Antarctic and the Introduction of Non-Native Species in Antarctica”,Germany,Non-native species and quarantine
ATCM36_wp020_e.docx,3730,wp,2013,On-Site Review of Guidelines for Visitor Sites in the Antarctic Peninsula: summary of programme and suggested amendment of eleven Guidelines,"United Kingdom, Argentina, Australia, United States",Site guidelines for visitors
ATCM36_wp021_e.docx,3731,wp,2013,Analysis of the ASPA and ASMA wildlife values,Russian Federation,Area Management and protection plans: General
ATCM36_wp021_e.docx,3731,wp,2013,Analysis of the ASPA and ASMA wildlife values,Russian Federation,Fauna and flora general
ATCM36_wp022_e.docx,3732,wp,2013,Russian Antarctic biogeographic regioning as compared with the New Zealand classification,Russian Federation,Fauna and flora general
ATCM36_wp022_e.docx,3732,wp,2013,Russian Antarctic biogeographic regioning as compared with the New Zealand classification,Russian Federation,Science issues
ATCM36_wp023_e.docx,3733,wp,2013,Proposed addition of the Professor Kudryashov’s drilling complex building at the Russian Antarctic Vostok station to the List of Historic Sites and Monuments,Russian Federation,Historic sites and monuments
ATCM36_wp024_e.docx,3734,wp,2013,Approaches to study of the water layer of subglacial lakes in the Antarctic,Russian Federation,Science issues
ATCM36_wp025_e.docx,3735,wp,2013,SAR-WG Proposed Agenda for Special Working Group Meeting on Search and Rescue (SAR),United States,Search and rescue
ATCM36_wp026_e.docx,3736,wp,2013,Proposed Amendment for Antarctic Treaty Site Guidelines for Visitors Torgersen Island,United States,Site guidelines for visitors
ATCM36_wp027_e.docx,3737,wp,2013,Repair or Remediation of Environmental Damage: Report of the CEP intersessional contact group,New Zealand,Emergency report and contingency plan
ATCM36_wp027_e.docx,3737,wp,2013,Repair or Remediation of Environmental Damage: Report of the CEP intersessional contact group,New Zealand,Enviromental protection general
ATCM36_wp028_e.docx,3738,wp,2013,Antarctic Environments Portal: Progress Report ,"New Zealand, Australia, Belgium, Norway, SCAR",CEP strategy discussions
ATCM36_wp028_e.docx,3738,wp,2013,Antarctic Environments Portal: Progress Report ,"New Zealand, Australia, Belgium, Norway, SCAR",Operation of antarctic treaty system: Reports
ATCM36_wp029_e.docx,3739,wp,2013,"Revision of Management Plan for Antarctic Specially Protected Area No.154 Botany Bay, Cape Geology, Victoria Land",New Zealand,Management Plans
ATCM36_wp030_e.docx,3740,wp,2013,"Revision of Management Plan for Antarctic Specially Protected Area No. 156 Lewis Bay, Mount Erebus, Ross Island",New Zealand,Management Plans
ATCM36_wp031_e.docx,3741,wp,2013,Report of the open-ended intersessional contact group on further development of a multi-year strategic work plan,"Australia, Belgium",Operational issues
ATCM36_wp032_e.docx,3742,wp,2013,An Antarctic Clean-Up Manual: report of informal intersessional discussion,"Australia, United Kingdom",Emergency report and contingency plan
ATCM36_wp032_e.docx,3742,wp,2013,An Antarctic Clean-Up Manual: report of informal intersessional discussion,"Australia, United Kingdom",Enviromental protection general
ATCM36_wp033_e.docx,3743,wp,2013,Report of the Intersessional Contact Group on Information Exchange and the Environmental Aspects and Impacts of Tourism,New Zealand,Exchange of information
ATCM36_wp033_e.docx,3743,wp,2013,Report of the Intersessional Contact Group on Information Exchange and the Environmental Aspects and Impacts of Tourism,New Zealand,Tourism and NG activities
ATCM36_wp034_e.docx,3744,wp,2013,SAR-WG Lessons Learned from Search and Rescue Incidents in the Ross Sea Region,New Zealand,Search and rescue
ATCM36_wp035_e.docx,3745,wp,2013,Possible guidance material to assist Parties to take account of wilderness values when undertaking environmental impact assessments,New Zealand,Comprehensive enviromental evaluation
ATCM36_wp035_e.docx,3745,wp,2013,Possible guidance material to assist Parties to take account of wilderness values when undertaking environmental impact assessments,New Zealand,Enviromental protection general
ATCM36_wp036_e.docx,3746,wp,2013,"Review of Management Plans for Antarctic Specially Protected Areas (ASPAs) 135, 143 and 160",Australia,Management Plans
ATCM36_wp037_e.docx,3747,wp,2013,"www.biodiversity.aq The new Antarctic Biodiversity Information Network
","Belgium, SCAR",Fauna and flora general
ATCM36_wp038_e.docx,3748,wp,2013,"The Antarctic Climate Change and the Environment (ACCE) Report: A Key Update
",SCAR,Climate change
ATCM36_wp039_e.docx,3749,wp,2013,Human footprint in Antarctica and the long-term conservation of terrestrial microbial habitats,"Belgium, SCAR, South Africa, United Kingdom",Enviromental protection general
ATCM36_wp040_e.docx,3750,wp,2013,Glossary of terms and expressions used by the ATCM,"France, Belgium, Uruguay",Operation of antarctic treaty system: Reports
ATCM36_wp041_e.docx,3751,wp,2013,Enhancing consultations in the use of logistical means to serve science in Antarctica,"France, Chile",Operational issues
ATCM36_wp042_e.docx,3752,wp,2013,The need to take into account the dismantling costs of stations in Comprehensive Environmental Evaluations (CEE) relating to their construction,"France, Italy",Comprehensive enviromental evaluation
ATCM36_wp043_rev1_e.docx,3753,wp,2013,Importance of unique and common geo-referencing of toponymic data in the Electronic Information Exchange System,France,Exchange of information
ATCM36_wp043_rev2_e.docx,3754,wp,2013,Importance of common geo-referencing of toponymic data in the Electronic Information Exchange System,France,Exchange of information
ATCM36_wp044_e.docx,3755,wp,2013,The exercise of jurisdiction in the Antarctic Treaty Area,France,Operational issues
ATCM36_wp045_e.docx,3756,wp,2013,"Budgetary issues: proposal to ensure that the Secretariat of the Antarctic Treaty benefits from the expertise of the ""Coordination Regime""",France,Operation of antarctic treaty system: The secretariat
ATCM36_wp046_e.docx,3757,wp,2013,"Proposed Amendment for Antarctic Treaty Site Guidelines for Visitors Baily Head, Deception Island ","United States, Argentina, ASOC, Chile, IAATO, Norway, Spain, United Kingdom",Site guidelines for visitors
ATCM36_wp047_e.docx,3758,wp,2013,"Report of the Informal Contact Group on the Increasing Diversity of Tourism and other Non-Governmental Activities in Antarctica
",Netherlands,Tourism and NG activities
ATCM36_wp048_e.docx,3759,wp,2013,Biological prospecting in Antarctica – the need for improved information,"Belgium, Netherlands, Sweden",Biological Prospecting
ATCM36_wp048_e.docx,3759,wp,2013,Biological prospecting in Antarctica – the need for improved information,"Belgium, Netherlands, Sweden",Exchange of information
ATCM36_wp049_e.docx,3760,wp,2013,The Antarctic Treaty System role regarding the development of a comprehensive system of Marine Protected Areas,"Belgium, Germany, Netherlands",Marine protected areas
ATCM36_wp050_e.docx,3761,wp,2013,Document withdrawn,ATS,Operation of the antarctic treaty system: General
ATCM36_wp051_rev1_e.docx,3762,wp,2013,Additional availability of information on lists of Observers of the Consultative Parties through the Antarctic Treaty Secretariat,"Uruguay, Argentina",Inspections
ATCM36_wp052_e.docx,3763,wp,2013,"SAR-WG: Proposed Development of Regional SAR Standard Operating Procedures
",United States,Search and rescue
ATCM36_wp053_e.docx,3764,wp,2013,SAR-WG: Global Search and Rescue (SAR) System: Impacts of New Technologies,United States,Search and rescue
ATCM36_wp054_rev1_e.docx,3765,wp,2013,"Review of the Management Plan for ASMA No.1: Admiralty Bay, King George Island,  South Shetland Islands","Brazil, Ecuador, Peru, Poland",Management Plans
ATCM36_wp055_e.docx,3766,wp,2013,Recovery of moss communities on the tracks of Barrientos island and tourism management proposal,"Ecuador, Spain",Tourism and NG activities
ATCM36_wp056_e.docx,3767,wp,2013,Subsidiary Group on Management Plans – Report on 2012/13 Intersessional Work,Norway,Management Plans
ATCM36_wp057_e.docx,3768,wp,2013,International cooperation in cultural projects in Antarctica,Argentina,Educational issues
ATCM36_wp058_e.docx,3769,wp,2013,Contributions to discussions on access to environment-related information and its management within the framework of the Antarctic Treaty System,Argentina,Exchange of information
ATCM36_wp059_e.docx,3770,wp,2013,"Revised Management Plan for Antarctic Specially Protected Area No. 134 Cierva Point and offshore islands, Danco Coast, Antarctic Peninsula 
",Argentina,Management Plans
ATCM36_wp060_e.docx,3771,wp,2013,"Revision of Management Plan for Antarctic Specially Protected Area N° 161 Terra Nova Bay, Ross Sea",Italy,Management Plans
ATCM36_wp061_e.docx,3772,wp,2013,SAR-WG The Commission for the Conservation of Antarctic Marine Living Marine Resources’ Vessel Monitoring System and Its Potential to Contribute to SAR Efforts in the Southern Ocean ,CCAMLR,Search and rescue
ATCM36_wp062_e.docx,3773,wp,2013,"New Historic Sites and Monuments: Mount Erebus camp sites used by a contingent of the Terra Nova Expedition in December 1912
","United Kingdom, New Zealand, United States",Historic sites and monuments
ATCM36_wp063_e.docx,3774,wp,2013,"Draft Antarctic Specially Protected Area (ASPA) Management Plan for Stornes, Larsemann Hills, Princess Elizabeth Land","Australia, China, India, Russian Federation",Enviromental protection general
ATCM36_wp064_e.docx,3775,wp,2013,Updated Map of Barrientos Island,Ecuador,Management Plans
ATCM36_wp064_e.docx,3775,wp,2013,Updated Map of Barrientos Island,Ecuador,Site guidelines for visitors
ATCM36_wp065_e.docx,3776,wp,2013,SAR-WG: Resources available on Antarctic bases for land support in emergency situations: inclusion in EIES,Argentina,Exchange of information
ATCM36_wp065_e.docx,3776,wp,2013,SAR-WG: Resources available on Antarctic bases for land support in emergency situations: inclusion in EIES,Argentina,Search and rescue
ATCM36_wp066_e.docx,3777,wp,2013,Intersessional Contact Group Report on Cooperation in Antarctica,Chile,Operation of the antarctic treaty system: General
ATCM36_wp067_e.docx,3778,wp,2013,"Co-chairs’ Report of the Workshop on the Development of a Multi-Year Strategic Work Plan for the ATCM, Brussels, Belgium, 20-21 May 2013","Australia, Belgium",Operational issues
ATCM35_wp001_e.docx,3779,wp,2012,Antarctic Treaty Consultative Meeting Communiqué,Australia,Operation of the antarctic treaty system: General
ATCM35_wp002_e.docx,3780,wp,2012,"Revised Management Plan for Antarctic Specially Protected Area (ASPA) No. 151 Lions Rump, King George Island, South Shetland Islands",Poland,Management Plans
ATCM35_wp003_e.docx,3781,wp,2012,"Revised Management Plan for Antarctic Specially Protected Area (ASPA) No. 128 Western Shore of Admiralty Bay, King George Island, South Shetland Islands",Poland,Management Plans
ATCM35_wp004_e.docx,3782,wp,2012,The Assessment of Land-Based Activities in Antarctica,United Kingdom,Safety and Operations in antarctica
ATCM35_wp005_e.docx,3783,wp,2012,"Outcomes of the International Polar Year Programme: Aliens in Antarctica
",SCAR,Non-native species and quarantine
ATCM35_wp006_e.docx,3784,wp,2012,Reducing the risk of inadvertent non-native species introductions associated with fresh fruit and vegetable importation to Antarctica,SCAR,Non-native species and quarantine
ATCM35_wp007_e.docx,3785,wp,2012,Remote sensing for monitoring Antarctic Specially Protected Areas: use of multispectral and hyperspectral data for monitoring Antarctic vegetation,United Kingdom,Enviromental monitoring and reporting
ATCM35_wp008_e.docx,3786,wp,2012,"Revision of the Management Plan for Antarctic Specially Protected Area (ASPA) No. 129 Rothera Point, Adelaide Island",United Kingdom,Management Plans
ATCM35_wp009_e.docx,3787,wp,2012,"Revision of the Management Plan for Antarctic Specially Protected Area (ASPA) No. 109 Moe Island, South Orkney Islands",United Kingdom,Management Plans
ATCM35_wp010_e.docx,3788,wp,2012,"Revision of the Management Plan for Antarctic Specially Protected Area (ASPA) No. 111 Southern Powell Island and adjacent islands, South Orkney Islands",United Kingdom,Management Plans
ATCM35_wp011_e.docx,3789,wp,2012,"Revision of the Management Plan for Antarctic Specially Protected Area (ASPA) No. 115 Lagotellerie Island, Marguerite Bay, Graham Land",United Kingdom,Management Plans
ATCM35_wp012_e.docx,3790,wp,2012,"Revision of the Management Plan for Antarctic Specially Protected Area (ASPA) No. 110 Lynch Island, South Orkney Islands",United Kingdom,Management Plans
ATCM35_wp013_e.docx,3791,wp,2012,Understanding Risk to National Antarctic Program Operations and Personnel in Coastal Antarctica from Tsunami Events,"COMNAP, SCAR",Safety and Operations in antarctica
ATCM35_wp014_e.docx,3792,wp,2012,Subsidiary Group on Management Plans – Report on 2011/12 Intersessional Work,Australia,Management Plans
ATCM35_wp015_e.docx,3793,wp,2012,"Site Guidelines for D’Hainaut Island, Mikkelsen Harbour, Trinity Island","United Kingdom, Argentina, United States",Management Plans
ATCM35_wp015_e.docx,3793,wp,2012,"Site Guidelines for D’Hainaut Island, Mikkelsen Harbour, Trinity Island","United Kingdom, Argentina, United States",Site guidelines for visitors
ATCM35_wp016_e.docx,3794,wp,2012,"Site Guidelines for Port Charcot, Booth Island","United Kingdom, Argentina, France, Ukraine, United States",Management Plans
ATCM35_wp016_e.docx,3794,wp,2012,"Site Guidelines for Port Charcot, Booth Island","United Kingdom, Argentina, France, Ukraine, United States",Site guidelines for visitors
ATCM35_wp017_rev1_e.docx,3795,wp,2012,Compiling yacht guidelines to complement safety standards of ship traffic around Antarctica,"Germany, United Kingdom, United States",Safety and Operations in antarctica
ATCM35_wp017_rev1_e.docx,3795,wp,2012,Compiling yacht guidelines to complement safety standards of ship traffic around Antarctica,"Germany, United Kingdom, United States",Tourism and NG activities
ATCM35_wp018_e.docx,3796,wp,2012,Penguin monitoring via remote sensing,Germany,Enviromental monitoring and reporting
ATCM35_wp019_e.docx,3797,wp,2012,The proposed designation of an Antarctic Specially Protected Area (ASPA) for high altitude geothermal areas of the Ross Sea region,New Zealand,Management Plans
ATCM35_wp020_e.docx,3798,wp,2012,Establishing a monitoring programme to assess changes in vegetation at two Antarctic Specially Protected Areas,New Zealand,Enviromental monitoring and reporting
ATCM35_wp021_e.docx,3799,wp,2012,An Antarctic Clean-Up Manual,"Australia, United Kingdom",Emergency report and contingency plan
ATCM35_wp021_e.docx,3799,wp,2012,An Antarctic Clean-Up Manual,"Australia, United Kingdom",Enviromental protection general
ATCM35_wp022_e.docx,3800,wp,2012,Environmental Aspects and Impacts of Tourism and Non-governmental Activities in Antarctica,New Zealand,Enviromental impact assessment(EIA): other EIA matters
ATCM35_wp023_rev1_e.docx,3801,wp,2012,Antarctic Conservation Biogeographic Regions,"Australia, New Zealand, SCAR",Management Plans
ATCM35_wp024_e.docx,3802,wp,2012,A guide for Secretariat systems and information sources ,Australia,Operation of antarctic treaty system: The secretariat
ATCM35_wp025_rev1_e.docx,3803,wp,2012,Guidelines to minimise the risks of non-native species and disease associated with Antarctic hydroponics facilities,"Australia, France",Non-native species and quarantine
ATCM35_wp026_e.docx,3804,wp,2012,Environmental issues related to the practicality of repair or remediation of environmental damage,Australia,Enviromental protection general
ATCM35_wp027_rev1_e.docx,3805,wp,2012,"Report of the Intersessional Contact Group ‘Outstanding Questions’ on Antarctic Tourism 
",Netherlands,Tourism and NG activities
ATCM35_wp028_e.docx,3806,wp,2012,Jurisdiction in Antarctica (updated version),France,Operation of the antarctic treaty system: General
ATCM35_wp029_e.docx,3807,wp,2012,Improving the Functioning of the Electronic Information Exchange System (EIES) for Non-Governmental Activities in Antarctica (Updated version),France,Exchange of information
ATCM35_wp030_e.docx,3808,wp,2012,The Development of a Multi-Year Strategic Work Plan for the Antarctic Treaty Consultative Meeting,"Australia, Belgium, Netherlands, New Zealand, Norway, South Africa, Sweden, United Kingdom, United States",Operation of the antarctic treaty system: General
ATCM35_wp031_e.docx,3809,wp,2012,Strengthening Support for the Protocol on Environmental Protection to the Antarctic Treaty,"Australia, France, Spain",Operation of the antarctic treaty system: General
ATCM35_wp032_e.docx,3810,wp,2012,ATCM interests in international climate change discussions – options for enhanced engagement,Australia,Climate change
ATCM35_wp033_e.docx,3811,wp,2012,"RACER1  - ‘Rapid Assessment of Circum-Arctic Ecosystem Resilience’: a tool from the Arctic to assess ecosystem resilience and areas of conservation importance, and its possible application to Antarctica","United Kingdom, Norway",Climate change
ATCM35_wp033_e.docx,3811,wp,2012,"RACER1  - ‘Rapid Assessment of Circum-Arctic Ecosystem Resilience’: a tool from the Arctic to assess ecosystem resilience and areas of conservation importance, and its possible application to Antarctica","United Kingdom, Norway",Fauna and flora general
ATCM35_wp034_e.docx,3812,wp,2012,Technology for investigating the water layer of subglacial Lake Vostok through the ice borehole 5G at the Russian Antarctic Vostok station,Russian Federation,Enviromental impact assessment(EIA): other EIA matters
ATCM35_wp034_e.docx,3812,wp,2012,Technology for investigating the water layer of subglacial Lake Vostok through the ice borehole 5G at the Russian Antarctic Vostok station,Russian Federation,Enviromental protection general
ATCM35_wp035_e.docx,3813,wp,2012,Proposals on preparation of revised management plans of Antarctic Specially Protected and Antarctic Specially Managed Areas,Russian Federation,Management Plans
ATCM35_wp036_e.docx,3814,wp,2012,Proposal on revision of Historic Sites and Monuments under management of the Russian Federation,Russian Federation,Historic sites and monuments
ATCM35_wp037_e.docx,3815,wp,2012,Coastal Camping Considerations,"United States, Norway",Tourism and NG activities
ATCM35_wp038_e.docx,3816,wp,2012,"Developing Protection for a Geothermal Area; Volcanic Ice Caves at Mount Erebus, Ross Island","United States, New Zealand",Management Plans
ATCM35_wp039_e.docx,3817,wp,2012,Invitation to the WMO,"Norway, United Kingdom",Climate change
ATCM35_wp040_e.docx,3818,wp,2012,"Proposal for a new Antarctic Specially Protected Area at Cape Washington and Silverfish Bay Terra Nova Bay, Ross Sea
","Italy, United States",Management Plans
ATCM35_wp041_e.docx,3819,wp,2012,"Proposal for a new Antarctic Specially Protected Area at Taylor Glacier and Blood Falls, Taylor Valley, McMurdo Dry Valleys Victoria Land
",United States,Management Plans
ATCM35_wp042_e.docx,3820,wp,2012,Review of the Management Plan for ASMA No 4: Deception Island,"Argentina, Chile, Norway, Spain, United Kingdom, United States",Management Plans
ATCM35_wp043_e.docx,3821,wp,2012,"Final Report of the Intersessional Contact Group on Supervision of Antarctic Tourism 
",Argentina,Tourism and NG activities
ATCM35_wp044_e.docx,3822,wp,2012,Revised Management Plan for Antarctic Specially Protected Area No. 132 (Potter Peninsula) ,Argentina,Management Plans
ATCM35_wp045_e.docx,3823,wp,2012,"Site Guidelines for Visitors Pendulum Cove, Deception Island, South Shetland Islands
","Argentina, Chile, Norway, Spain, United Kingdom, United States",Management Plans
ATCM35_wp046_e.docx,3824,wp,2012,"Final Report of the Informal Discussions on Historic Sites and Monuments 
",Argentina,Historic sites and monuments
ATCM35_wp047_e.docx,3825,wp,2012,Prioritisation of Issues in an ATCM Multi-Year Strategic Work Plan,New Zealand,Operation of the antarctic treaty system: General
ATCM35_wp048_e.docx,3826,wp,2012,Repeat Unauthorised Commercial Expedition: Nilaya/Berserk,New Zealand,Tourism and NG activities
ATCM35_wp049_e.docx,3827,wp,2012,ATCM Response to CCAMLR Fishing Vessel Incidents,New Zealand,Safety and Operations in antarctica
ATCM35_wp050_e.docx,3828,wp,2012,Concepts for Wilderness protection in Antarctica using tools in the Protocol,"New Zealand, Netherlands",Human footprint and wilderness values
ATCM35_wp050_e.docx,3828,wp,2012,Concepts for Wilderness protection in Antarctica using tools in the Protocol,"New Zealand, Netherlands",Management Plans
ATCM35_wp051_e.docx,3829,wp,2012,"Coordination of Maritime and Aeronautical Search and Rescue (SAR) – Proposal for Considering Means to Improve Antarctic SAR Coordination
",United States,Safety and Operations in antarctica
ATCM35_wp052_e.docx,3830,wp,2012,Revision of Management Plan for Antarctic Specially Protected Area No. 133 Harmony Point,"Argentina, Chile",Management Plans
ATCM35_wp053_e.docx,3831,wp,2012,"Comandante Ferraz Station: Proposed Plan for the Demolition and Construction of Antarctic Emergency Modules
",Brazil,Enviromental impact assessment(EIA): other EIA matters
ATCM35_wp053_e.docx,3831,wp,2012,"Comandante Ferraz Station: Proposed Plan for the Demolition and Construction of Antarctic Emergency Modules
",Brazil,Enviromental protection general
ATCM35_wp054_e.docx,3832,wp,2012,"Revised Management Plan for Antarctic Specially Protected Area No. 145, Port Foster, Deception Island, South Shetland Islands",Chile,Management Plans
ATCM35_wp055_e.docx,3833,wp,2012,New records of the Presence of Human Associated Microorganisms in the Antarctic Marine Environment,Chile,Enviromental monitoring and reporting
ATCM35_wp056_rev1_e.docx,3834,wp,2012,Proposed Modification to Historic Site Nº 37,Chile,Historic sites and monuments
ATCM35_wp057_e.docx,3835,wp,2012,Antarctic Environments Portal,"New Zealand, Australia, SCAR",CEP strategy discussions
ATCM35_wp058_e.docx,3836,wp,2012,"Management Plan for Antarctic Specially Protected Area No. 112, Coppermine Peninsula, Robert Island, South Shetland Islands",Chile,Management Plans
ATCM35_wp059_e.docx,3837,wp,2012,Revised Visited Site Guidelines: Aitcho Islands,"Ecuador, Spain",Management Plans
ATCM35_wp060_e.docx,3838,wp,2012,"Management Plan for Specially Protected Area No. 146, South Bay, Doumer Island, Palmer Archipelago",Chile,Management Plans
ATCM35_wp061_e.docx,3839,wp,2012,"Management Plan for Antarctic Specially Protected Area No. 144, Chile Bay (Discovery Bay), Greenwich Island, South Shetland Islands",Chile,Management Plans
ATCM35_wp062_e.docx,3840,wp,2012,Repair or Remediation of Environmental Damage: COMNAP report on its experience,COMNAP,Emergency report and contingency plan
ATCM35_wp062_e.docx,3840,wp,2012,Repair or Remediation of Environmental Damage: COMNAP report on its experience,COMNAP,Enviromental protection general
ATCM35_wp063_e.docx,3841,wp,2012,"Exchange of real time information of the maritime traffic in Antarctica
",Chile,Exchange of information
ATCM35_wp064_e.docx,3842,wp,2012,Establishing a Working Group on Antarctic Cooperation,Chile,Operation of the antarctic treaty system: General
ATCM34_wp001_e.docx,3843,wp,2011,Inspection undertaken by Japan in accordance with Article VII of the Antarctic Treaty and Article XIV of the Protocol on Environmental Protection,Japan,Inspections
ATCM34_wp002_rev1_e.docx,3844,wp,2011,Early Warning System for Antarctica of the arrival of waves generated by earthquakes,Argentina,Operational issues
ATCM34_wp002_rev1_e.docx,3844,wp,2011,Early Warning System for Antarctica of the arrival of waves generated by earthquakes,Argentina,Safety and Operations in antarctica
ATCM34_wp003_e.docx,3845,wp,2011,"Review of the management plan for ASPA No. 120, Pointe-Géologie Archipelago, Terre Adélie
",France,Management Plans
ATCM34_wp004_e.docx,3846,wp,2011,"Management Plan for ASPA No. 166, Port-Martin, Terre Adélie. Proposal to extend the existing Management Plan
",France,Management Plans
ATCM34_wp005_e.docx,3847,wp,2011,Proposed addition of No.1 Building Commemorating China’s Antarctic Expedition at Great Wall Station to the List of Historic Sites and Monument,China,Historic sites and monuments
ATCM34_wp006_e.docx,3848,wp,2011,"Revised Management Plan for Antarctic Specially Protected Area No. 149 Cape Shirreff and San Telmo Island, Livingston Island, South Shetland Islands","United States, Chile",Area Management and protection plans: General
ATCM34_wp006_e.docx,3848,wp,2011,"Revised Management Plan for Antarctic Specially Protected Area No. 149 Cape Shirreff and San Telmo Island, Livingston Island, South Shetland Islands","United States, Chile",Management Plans
